id_produit,reference_fournisseur,nom_produit,libelle_source,description,categorie,sous_categorie,regle_de_classification,marque,id_producteur,producteur,producteur_libelle_source,id_fournisseur,fournisseur,canal_de_commande,url_photo,origine_pays,origine_region,origine_departement,lieu_fabrication,appellation,niveau_preuve_origine,caractere_local,savoir_faire_francais,alerte_matiere_premiere,poids_net_g,volume_ml,mention_poids_volume_source,degre_alcool,alcool,type_alcool,dlc_ddm,mention_source,prix_achat_ht,prix_achat_texte_source,unite_de_prix,libelle_colonne_prix_source,tva_taux,prix_achat_ttc,prix_au_kg_ht,droits_accises,prix_hors_droits_ht,prix_vente_ht,prix_vente_ttc,marge_eur,taux_marge,prix_min_acceptable,prix_max_conseille,coefficient_applique,calcul_prix_vente,statut_prix_vente,conditionnement,quantite_par_conditionnement,multiple_commande_source,multiple_commande_valeur,minimum_commande,panachage,poids_brut_g,longueur_cm,largeur_cm,hauteur_cm,volume_dm3,fragile,contient_verre,liquide,sensible_chocs,protection_necessaire,protection_type,contraintes_transport,personnalisable,type_personnalisation,cout_personnalisation,delai_personnalisation,fournisseur_personnalisation,niveau_gamme,niveau_noblesse_propose,noblesse_justification,noblesse_statut,saisonnalite,produit_noel,produit_premium,produit_local_emblematique,tags_opportunite,stock_interne,stock_reserve,stock_disponible,stock_fournisseur,delai_fournisseur,quantite_minimum_commande,disponibilite,statut_ligne,doublon_potentiel,conflit_prix,anomalie_source,champs_a_confirmer,source,ligne_source
PROD-0081,À CONFIRMER,Terrine de campagne au cidre 90 grs,Terrine de campagne au cidre 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,À CONFIRMER,INGREDIENT_ALCOOLISE,Alcool cité comme ingrédient dans le libellé,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,30,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 90
PROD-0082,À CONFIRMER,Terrine porc Livarot 90 grs,Terrine porc Livarot 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 91
PROD-0083,À CONFIRMER,Terrine porc camembert 90 grs,Terrine porc camembert 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 92
PROD-0084,À CONFIRMER,Rillettes de porc à l'anciènne 90 grs,Rillettes de porc à l'anciènne 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 93
PROD-0085,À CONFIRMER,Rillettes de porc fumé 90 grs,Rillettes de porc fumé 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 94
PROD-0086,À CONFIRMER,Terrine campagne pomme foie gras 90 grs,Terrine campagne pomme foie gras 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,FOIE_GRAS,règle 24,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,OUI,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_DE_NOEL ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,28,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 95
PROD-0087,À CONFIRMER,Pâté de foie aux pommes calva 90 grs,Pâté de foie aux pommes calva 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 96
PROD-0088,À CONFIRMER,Rillettes du Cotentin 90 grs,Rillettes du Cotentin 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 97
PROD-0089,À CONFIRMER,Rillettes de poulet au poivre vert 90 grs,Rillettes de poulet au poivre vert 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 98
PROD-0090,À CONFIRMER,Rillettes de poulet citron confit 90 grs,Rillettes de poulet citron confit 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 99
PROD-0091,À CONFIRMER,Rilletes de poulet au piment d'Espelette 90 grs,Rilletes de poulet au piment d'Espelette 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,"Transformé en Normandie, mais la matière première principale (café, thé, cacao, fruit exotique, épice…) n'est pas française — à ne pas présenter comme « produit 100 % local »",90.0,,90 grs,,NON,,36 MOIS,,2.6,2.6,unité,PU HT,0.055,2.743,,,,6.3,6.65,3.7,0.5873,4.0,7.9,2.42,2.60 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.29 € → arrondi 6.30 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.60 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 100
PROD-0092,À CONFIRMER,Rillettes de canard au foie gras 90 grs,Rillettes de canard au foie gras 90 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,FOIE_GRAS,règle 24,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 90 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,90.0,,90 grs,,NON,,36 MOIS,,2.88,2.88,unité,PU HT,0.055,3.0384,,,,7.0,7.38,4.12,0.5886,4.4,8.8,2.42,2.88 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.10 (palier 0–3 €) = 6.97 € → arrondi 7.00 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 90 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (2.88 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,OUI,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_DE_NOEL ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,28,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 101
PROD-0093,À CONFIRMER,Boudin campagnard aux pommes 180 grs,Boudin campagnard aux pommes 180 grs,À CONFIRMER,TRAITEUR_CHARCUTERIE,CHARCUTERIE_ET_TERRINE,règle 25,PÈRE ROUPSARD,FOUR-0011,PÈRE ROUPSARD,PÈRE ROUPSARD TRAITEUR 180 Gr,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Manche (50),À CONFIRMER (siège du producteur : 50763 Le Vicel),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,180.0,,180 grs,,NON,,36 MOIS,,3.55,3.55,unité,PU HT,0.055,3.7452,,,,7.8,8.23,4.25,0.5449,5.5,9.8,2.2,3.55 € × 2.20 (catégorie TRAITEUR_CHARCUTERIE) × 1.00 (palier 3–8 €) = 7.81 € → arrondi 7.80 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",TRAITEUR 180 Gr,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (3.55 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,29,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 102
