id_tarif,id_produit,nom_produit,id_fournisseur,fournisseur,prix_achat_ht,unite_de_prix,prix_au_kg_ht,prix_hors_droits_ht,droits_accises,tva_taux,prix_achat_ttc,texte_exact_du_document,libelle_colonne_prix_source,validite,type_de_document,source,ligne_source
TAR-0534,PROD-0535,"BOÎTE MÉTAL À FENÊTRE ""GOÛT TATIN""",FOUR-0002,CARAMELS D'ISIGNY,5.15,unité,,,,0.2,6.18,5.15,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 45 – LA GAMME RÉGIONALE (page 6)
TAR-0535,PROD-0536,"SACHET NŒUD ""GOÛT TATIN""",FOUR-0002,CARAMELS D'ISIGNY,3.85,unité,,,,0.2,4.62,3.85,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 46 – LA GAMME RÉGIONALE (page 6)
TAR-0536,PROD-0537,BOÎTE CUBE BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,3.4,unité,,,,0.2,4.08,3.4,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 49 – LES BOÎTES CUBE (page 8)
TAR-0537,PROD-0538,BOÎTE CUBE FONDANTS BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,3.4,unité,,,,0.2,4.08,3.4,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 50 – LES BOÎTES CUBE (page 8)
TAR-0538,PROD-0539,BOÎTE CUBE ASSORTIMENT TRADITION,FOUR-0002,CARAMELS D'ISIGNY,3.4,unité,,,,0.2,4.08,3.4,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 51 – LES BOÎTES CUBE (page 8)
TAR-0539,PROD-0540,BOÎTE CUBE ASSORTIMENT NORMANDIE,FOUR-0002,CARAMELS D'ISIGNY,3.4,unité,,,,0.2,4.08,3.4,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 52 – LES BOÎTES CUBE (page 8)
TAR-0540,PROD-0541,BOÎTE FER FONDANTS,FOUR-0002,CARAMELS D'ISIGNY,4.25,unité,,,,0.2,5.1,4.25,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 55 – LES BOÎTES FER 100G (page 8)
TAR-0541,PROD-0542,BOÎTE FER BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,4.25,unité,,,,0.2,5.1,4.25,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 56 – LES BOÎTES FER 100G (page 8)
TAR-0542,PROD-0543,BOÎTE FER ASSORTIMENT NORMANDIE,FOUR-0002,CARAMELS D'ISIGNY,4.25,unité,,,,0.2,5.1,4.25,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 57 – LES BOÎTES FER 100G (page 8)
TAR-0543,PROD-0544,POT À LAIT,FOUR-0002,CARAMELS D'ISIGNY,4.5,unité,,,,0.2,5.4,4.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 60 – LE THÈME NORMANDIE (page 9)
TAR-0544,PROD-0545,BOÎTE CIGARE,FOUR-0002,CARAMELS D'ISIGNY,5.5,unité,,,,0.2,6.6,5.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 61 – LE THÈME NORMANDIE (page 9)
TAR-0545,PROD-0546,2 CV FOURGONNETTE,FOUR-0002,CARAMELS D'ISIGNY,9.5,unité,,,,0.2,11.4,9.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 62 – LE THÈME NORMANDIE (page 9)
TAR-0546,PROD-0547,ASSORTIMENT NORMANDIE,FOUR-0002,CARAMELS D'ISIGNY,29.5,unité,,,,0.2,35.4,29.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 65 – LES BOÎTES DISTRIBUTRICES (page 9)
TAR-0547,PROD-0548,BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,29.5,unité,,,,0.2,35.4,29.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 66 – LES BOÎTES DISTRIBUTRICES (page 9)
TAR-0548,PROD-0549,FONDANT BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,29.5,unité,,,,0.2,35.4,29.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 67 – LES BOÎTES DISTRIBUTRICES (page 9)
TAR-0549,PROD-0550,ASSORTIMENT FONDANTS,FOUR-0002,CARAMELS D'ISIGNY,29.5,unité,,,,0.2,35.4,29.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 68 – LES BOÎTES DISTRIBUTRICES (page 9)
TAR-0550,PROD-0551,BOÎTE CIGARE,FOUR-0002,CARAMELS D'ISIGNY,5.5,unité,,,,0.2,6.6,5.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 71 – LA GAMME D-DAY (page 9)
TAR-0551,PROD-0552,BOÎTE BOIS DEBARQUEMENT,FOUR-0002,CARAMELS D'ISIGNY,2.85,unité,,,,0.2,3.42,2.85,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 72 – LA GAMME D-DAY (page 9)
TAR-0552,PROD-0553,FOLKLORE NORMAND,FOUR-0002,CARAMELS D'ISIGNY,9.25,unité,,,,0.2,11.1,9.25,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 75 – LES BOÎTES À MUSIQUE (page 10)
TAR-0553,PROD-0554,CARROUSEL,FOUR-0002,CARAMELS D'ISIGNY,9.25,unité,,,,0.2,11.1,9.25,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 76 – LES BOÎTES À MUSIQUE (page 10)
TAR-0554,PROD-0555,"BOÎTE ""PRESTIGE""",FOUR-0002,CARAMELS D'ISIGNY,7.9,unité,,,,0.2,9.48,7.9,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 79 – BOÎTES OVALES (page 11)
TAR-0555,PROD-0556,"BOÎTE ""SOUVENIRS D’ENFANCE""",FOUR-0002,CARAMELS D'ISIGNY,7.9,unité,,,,0.2,9.48,7.9,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 80 – BOÎTES OVALES (page 11)
TAR-0556,PROD-0557,"BOÎTE FER ""NOËL""",FOUR-0002,CARAMELS D'ISIGNY,5.1,unité,,,,0.2,6.12,5.1,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 83 – LA GAMME NOËL (page 12)
TAR-0557,PROD-0558,"CITROËN 2CV ""NOËL""",FOUR-0002,CARAMELS D'ISIGNY,9.5,unité,,,,0.2,11.4,9.5,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 84 – LA GAMME NOËL (page 12)
TAR-0558,PROD-0559,"BOÎTE ""JOYEUSES FÊTES""",FOUR-0002,CARAMELS D'ISIGNY,2.85,unité,,,,0.2,3.42,2.85,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 85 – LA GAMME NOËL (page 12)
TAR-0559,PROD-0560,CALENDRIER DE L'AVENT (Décor 09/2026),FOUR-0002,CARAMELS D'ISIGNY,13.3,unité,,,,0.2,15.96,13.3,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 86 – LA GAMME NOËL (page 12)
TAR-0560,PROD-0561,BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,16.7,unité,,,,0.2,20.04,16.7,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 89 – LES ÉTUIS 108 CARAMELS (page 13)
TAR-0561,PROD-0562,FONDANTS BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,16.7,unité,,,,0.2,20.04,16.7,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 90 – LES ÉTUIS 108 CARAMELS (page 13)
TAR-0562,PROD-0563,ASSORTIMENT FONDANTS,FOUR-0002,CARAMELS D'ISIGNY,16.7,unité,,,,0.2,20.04,16.7,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 91 – LES ÉTUIS 108 CARAMELS (page 13)
TAR-0563,PROD-0564,ASSORTIMENT NORMANDIE,FOUR-0002,CARAMELS D'ISIGNY,16.7,unité,,,,0.2,20.04,16.7,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 92 – LES ÉTUIS 108 CARAMELS (page 13)
TAR-0564,PROD-0565,ASSORTIMENT 9 FRUITS,FOUR-0002,CARAMELS D'ISIGNY,16.7,unité,,,,0.2,20.04,16.7,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 93 – LES ÉTUIS 108 CARAMELS (page 13)
TAR-0565,PROD-0566,ASSORTIMENT TRADITION,FOUR-0002,CARAMELS D'ISIGNY,16.7,unité,,,,0.2,20.04,16.7,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 94 – LES ÉTUIS 108 CARAMELS (page 13)
TAR-0566,PROD-0567,ASSORTIMENT TRADITION,FOUR-0002,CARAMELS D'ISIGNY,4.15,unité,,,,0.2,4.98,4.15,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 97 – LES ÉTUIS 15 CARAMELS (page 14)
TAR-0567,PROD-0568,ASSORTIMENT NORMANDIE,FOUR-0002,CARAMELS D'ISIGNY,4.15,unité,,,,0.2,4.98,4.15,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 98 – LES ÉTUIS 15 CARAMELS (page 14)
TAR-0568,PROD-0569,ASSORTIMENT 5 FRUITS,FOUR-0002,CARAMELS D'ISIGNY,4.15,unité,,,,0.2,4.98,4.15,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 99 – LES ÉTUIS 15 CARAMELS (page 14)
TAR-0569,PROD-0570,BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,4.15,unité,,,,0.2,4.98,4.15,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 100 – LES ÉTUIS 15 CARAMELS (page 14)
TAR-0570,PROD-0571,ASSORTIMENT FONDANTS,FOUR-0002,CARAMELS D'ISIGNY,4.15,unité,,,,0.2,4.98,4.15,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 101 – LES ÉTUIS 15 CARAMELS (page 14)
TAR-0571,PROD-0572,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 105 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0572,PROD-0573,BOÎTE 2KG NOISETTE,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 106 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0573,PROD-0574,BOÎTE 2KG VANILLE,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 107 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0574,PROD-0575,BOÎTE 2KG VANILLE MARBRÉ CHOCOLAT,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 108 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0575,PROD-0576,VRAC BEURRE SALÉ D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,,,,0.2,16.38,13.65,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 110 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0576,PROD-0577,VRAC NOISETTE,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,,,,0.2,16.38,13.65,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 111 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0577,PROD-0578,VRAC VANILLE,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,,,,0.2,16.38,13.65,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 112 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0578,PROD-0579,VRAC VANILLE MARBRÉ CHOCOLAT,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,,,,0.2,16.38,13.65,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 113 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0579,PROD-0580,BOÎTE BOUCHÉES CARAMEL FONDANT BEURRE SALÉ,FOUR-0002,CARAMELS D'ISIGNY,61.4,unité,42.64,,,0.2,73.68,42.64,Prix/Unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 115 – LES CARAMELS FONDANTS EN VRAC (page 15)
TAR-0580,PROD-0581,VRAC BEURRE SALÉ D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,13.0,unité,13.0,,,0.2,15.6,13,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 119 – LES CARAMELS EN VRAC (page 16)
TAR-0581,PROD-0582,VRAC BEURRE SALÉ D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 120 – LES CARAMELS EN VRAC (page 16)
TAR-0582,PROD-0583,VRAC BEURRE DOUX D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 121 – LES CARAMELS EN VRAC (page 16)
TAR-0583,PROD-0584,VRAC CRÈME D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 122 – LES CARAMELS EN VRAC (page 16)
TAR-0584,PROD-0585,VRAC BEURRE SALÉ ET CRÈME D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 123 – LES CARAMELS EN VRAC (page 16)
TAR-0585,PROD-0586,VRAC GOÛT TATIN,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 124 – LES CARAMELS EN VRAC (page 16)
TAR-0586,PROD-0587,VRAC CHOCOLAT,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 125 – LES CARAMELS EN VRAC (page 16)
TAR-0587,PROD-0588,VRAC NOISETTE,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 126 – LES CARAMELS EN VRAC (page 16)
TAR-0588,PROD-0589,VRAC CAFÉ,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 127 – LES CARAMELS EN VRAC (page 16)
TAR-0589,PROD-0590,VRAC CALVADOS,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 128 – LES CARAMELS EN VRAC (page 16)
TAR-0590,PROD-0591,VRAC POMME,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 129 – LES CARAMELS EN VRAC (page 16)
TAR-0591,PROD-0592,VRAC ASSORTIMENT TRADITION,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 130 – LES CARAMELS EN VRAC (page 16)
TAR-0592,PROD-0593,VRAC ASSORTIMENT NORMANDIE,FOUR-0002,CARAMELS D'ISIGNY,13.65,unité,13.65,,,0.2,16.38,13.65,Prix unitaire HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 131 – LES CARAMELS EN VRAC (page 16)
TAR-0593,PROD-0594,VRAC BEURRE DOUX D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,13.0,unité,13.0,,,0.2,15.6,13,Prix/KG,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 133 – LES CARAMELS EN VRAC (page 16)
TAR-0594,PROD-0595,VRAC CAFÉ,FOUR-0002,CARAMELS D'ISIGNY,13.0,unité,13.0,,,0.2,15.6,13,Prix/KG,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 134 – LES CARAMELS EN VRAC (page 16)
TAR-0595,PROD-0596,VRAC CHOCOLAT,FOUR-0002,CARAMELS D'ISIGNY,13.0,unité,13.0,,,0.2,15.6,13,Prix/KG,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 135 – LES CARAMELS EN VRAC (page 16)
TAR-0596,PROD-0597,VRAC NOISETTE,FOUR-0002,CARAMELS D'ISIGNY,13.0,unité,13.0,,,0.2,15.6,13,Prix/KG,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 136 – LES CARAMELS EN VRAC (page 16)
TAR-0597,PROD-0598,BOÎTE 2KG CRÈME D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 140 – LES CARAMELS EN VRAC (page 17)
TAR-0598,PROD-0599,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 141 – LES CARAMELS EN VRAC (page 17)
TAR-0599,PROD-0600,BOÎTE 2KG BEURRE DOUX D’ISIGNY AOP,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 142 – LES CARAMELS EN VRAC (page 17)
TAR-0600,PROD-0601,BOÎTE 2KG CALVADOS,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 143 – LES CARAMELS EN VRAC (page 17)
TAR-0601,PROD-0602,BOÎTE 2KG GOÛT TATIN,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 144 – LES CARAMELS EN VRAC (page 17)
TAR-0602,PROD-0603,BOÎTE 2KG POMME,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 145 – LES CARAMELS EN VRAC (page 17)
TAR-0603,PROD-0604,BOÎTE 2KG GOÛT CONFITURE DE LAIT,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 146 – LES CARAMELS EN VRAC (page 17)
TAR-0604,PROD-0605,BOÎTE 2KG MENTHE,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 147 – LES CARAMELS EN VRAC (page 17)
TAR-0605,PROD-0606,BOÎTE 2KG PRUNEAU,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 148 – LES CARAMELS EN VRAC (page 17)
TAR-0606,PROD-0607,BOÎTE 2KG MARRON,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 149 – LES CARAMELS EN VRAC (page 17)
TAR-0607,PROD-0608,BOÎTE 2KG NOIX,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 150 – LES CARAMELS EN VRAC (page 17)
TAR-0608,PROD-0609,BOÎTE 2KG MIEL,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 151 – LES CARAMELS EN VRAC (page 17)
TAR-0609,PROD-0610,BOÎTE 2KG CHOCOLAT,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 152 – LES CARAMELS EN VRAC (page 17)
TAR-0610,PROD-0611,BOÎTE 2KG CAFÉ,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 153 – LES CARAMELS EN VRAC (page 17)
TAR-0611,PROD-0612,BOÎTE 2KG NOISETTE,FOUR-0002,CARAMELS D'ISIGNY,32.2,unité,16.1,,,0.2,38.64,16.1,Prix/Unitaire,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « CARAMELS ISIGNY 2026 »,ligne 154 – LES CARAMELS EN VRAC (page 17)
